card_id,pname,set_name,is_custom,image_url,generation,release_date,rarity,pokemon_type,subtype,hp,level,flavour_text
dp6-62,Luxio,Legends Awakened,False,https://images.pokemontcg.io/dp6/62_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Lightning'],['Stage 1'],80,23,Its claws loose electricity with enough amperage to cause fainting. They live in small groups.
dp6-63,Marowak,Legends Awakened,False,https://images.pokemontcg.io/dp6/63_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Fighting'],['Stage 1'],90,30,"From its birth, this savage Pokémon constantly holds bones. It is skilled in using them as weapons."
dp6-64,Metang,Legends Awakened,False,https://images.pokemontcg.io/dp6/64_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Metal'],['Stage 1'],80,24,It is formed by two Beldum joining together. Its steel body won't be scratched if it collides with a jet.
dp6-65,Metang,Legends Awakened,False,https://images.pokemontcg.io/dp6/65_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Metal'],['Stage 1'],80,22,It is formed by two Beldum joining together. Its steel body won't be scratched if it collides with a jet.
dp6-66,Mightyena,Legends Awakened,False,https://images.pokemontcg.io/dp6/66_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Darkness'],['Stage 1'],90,42,It chases down prey in a pack. It will never disobey the commands of a skilled Trainer.
dp6-67,Ninjask,Legends Awakened,False,https://images.pokemontcg.io/dp6/67_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Grass'],['Stage 1'],80,42,"Because it moves so quickly, it sometimes becomes unseeable. It congregates around tree sap."
dp6-68,Persian,Legends Awakened,False,https://images.pokemontcg.io/dp6/68_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Colorless'],['Stage 1'],80,32,"A very haughty Pokémon. Among fans, the size of the jewel in its forehead is a topic of much talk."
dp6-69,Piloswine,Legends Awakened,False,https://images.pokemontcg.io/dp6/69_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Water'],['Stage 1'],100,35,Its shaggy coat makes it unable to see. It checks surroundings with its sensitive nose instead.
dp6-70,Seadra,Legends Awakened,False,https://images.pokemontcg.io/dp6/70_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Water'],['Stage 1'],80,35,Its spines provide protection. Its fins and bones are prized as traditional medicine ingredients.
dp6-71,Starmie,Legends Awakened,False,https://images.pokemontcg.io/dp6/71_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Water'],['Stage 1'],80,39,"At the center of its body is a red core, which sends mysterious radio signals into the night sky."
dp6-72,Swalot,Legends Awakened,False,https://images.pokemontcg.io/dp6/72_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Psychic'],['Stage 1'],90,35,It swallows anything whole. It sweats toxic fluids from its follicles to douse foes.
dp6-73,Swellow,Legends Awakened,False,https://images.pokemontcg.io/dp6/73_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Colorless'],['Stage 1'],80,30,"It circles the sky in search of prey. When it spots one, it dive steeply to catch the prey."
dp6-74,Tauros,Legends Awakened,False,https://images.pokemontcg.io/dp6/74_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Colorless'],['Basic'],80,26,"Once it takes aim at its foe, it makes a headlong charge. It is famous for its violent nature."
dp6-75,Tentacruel,Legends Awakened,False,https://images.pokemontcg.io/dp6/75_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Water'],['Stage 1'],90,37,"With 80 tentacles for ensnaring victims, it prevents escape until the prey is weakened by poison."
dp6-76,Unown J,Legends Awakened,False,https://images.pokemontcg.io/dp6/76_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Psychic'],['Basic'],50,12,"Shaped like an ancient writing, it is a huge mystery whether language or Unown came first."
dp6-77,Unown R,Legends Awakened,False,https://images.pokemontcg.io/dp6/77_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Psychic'],['Basic'],60,16,"Shaped like an ancient writing, it is a huge mystery whether language or Unown came first."
dp6-78,Unown U,Legends Awakened,False,https://images.pokemontcg.io/dp6/78_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Psychic'],['Basic'],50,15,"Shaped like an ancient writing, it is a huge mystery whether language or Unown came first."
dp6-79,Unown V,Legends Awakened,False,https://images.pokemontcg.io/dp6/79_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Psychic'],['Basic'],60,17,"Shaped like an ancient writing, it is a huge mystery whether language or Unown came first."
dp6-80,Unown W,Legends Awakened,False,https://images.pokemontcg.io/dp6/80_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Psychic'],['Basic'],90,21,"Shaped like an ancient writing, it is a huge mystery whether language or Unown came first."
dp6-81,Unown Y,Legends Awakened,False,https://images.pokemontcg.io/dp6/81_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Psychic'],['Basic'],50,15,"Shaped like an ancient writing, it is a huge mystery whether language or Unown came first."
dp6-82,Unown ?,Legends Awakened,False,https://images.pokemontcg.io/dp6/82_hires.png,Diamond & Pearl,8/1/2008,Uncommon,['Psychic'],['Basic'],70,18,"Shaped like ancient writing, it is a huge mystery whether language or Unown came first."
dp6-83,Beldum,Legends Awakened,False,https://images.pokemontcg.io/dp6/83_hires.png,Diamond & Pearl,8/1/2008,Common,['Metal'],['Basic'],50,9,"It converses with others by using magnetic pulses. In a swarm, they move in perfect unison."
dp6-84,Beldum,Legends Awakened,False,https://images.pokemontcg.io/dp6/84_hires.png,Diamond & Pearl,8/1/2008,Common,['Metal'],['Basic'],50,7,"It converses with others by using magnetic pulses. In a swarm, they move in perfect unison."
dp6-85,Bellsprout,Legends Awakened,False,https://images.pokemontcg.io/dp6/85_hires.png,Diamond & Pearl,8/1/2008,Common,['Grass'],['Basic'],50,5,It prefers hot and humid environments. It is quick at capturing prey with its vines.
dp6-86,Buneary,Legends Awakened,False,https://images.pokemontcg.io/dp6/86_hires.png,Diamond & Pearl,8/1/2008,Common,['Colorless'],['Basic'],50,10,It slams foes by sharply uncoiling its rolled ears. It stings enough to make a grown-up cry in pain.
dp6-87,Chinchou,Legends Awakened,False,https://images.pokemontcg.io/dp6/87_hires.png,Diamond & Pearl,8/1/2008,Common,['Water'],['Basic'],60,15,It discharges positive and negative electricity from its antenna tips to shock its foes.
dp6-88,Chinchou,Legends Awakened,False,https://images.pokemontcg.io/dp6/88_hires.png,Diamond & Pearl,8/1/2008,Common,['Lightning'],['Basic'],50,13,It discharges positive and negative electricity from its antenna tips to shock its foes.
dp6-89,Corphish,Legends Awakened,False,https://images.pokemontcg.io/dp6/89_hires.png,Diamond & Pearl,8/1/2008,Common,['Water'],['Basic'],50,6,Its hardy vitality enables it to adapt to any environment. Its pincers will never release prey.
dp6-90,Cubone,Legends Awakened,False,https://images.pokemontcg.io/dp6/90_hires.png,Diamond & Pearl,8/1/2008,Common,['Fighting'],['Basic'],60,16,"When it thinks of its dead mother, it cries. Its crying makes the skull it wears rattle hollowly."
dp6-91,Dratini,Legends Awakened,False,https://images.pokemontcg.io/dp6/91_hires.png,Diamond & Pearl,8/1/2008,Common,['Colorless'],['Basic'],40,8,"It is called the ""Mirage Pokémon"" because so few have seen it. Its shed skin has been found."
dp6-92,Drifloon,Legends Awakened,False,https://images.pokemontcg.io/dp6/92_hires.png,Diamond & Pearl,8/1/2008,Common,['Psychic'],['Basic'],50,14,"A Pokémon formed by the spirits of people and Pokémon. It loves damp, humid seasons."
dp6-93,Exeggcute,Legends Awakened,False,https://images.pokemontcg.io/dp6/93_hires.png,Diamond & Pearl,8/1/2008,Common,['Psychic'],['Basic'],50,11,Its six eggs converse using telepathy. They can quickly gather if they become separated.
dp6-94,Gligar,Legends Awakened,False,https://images.pokemontcg.io/dp6/94_hires.png,Diamond & Pearl,8/1/2008,Common,['Fighting'],['Basic'],60,19,It sails on the winds with its limbs extended to strike from the sky. It aims for the prey's face.
dp6-95,Gligar,Legends Awakened,False,https://images.pokemontcg.io/dp6/95_hires.png,Diamond & Pearl,8/1/2008,Common,['Fighting'],['Basic'],50,14,It sails on the winds with its limbs extended to strike from the sky. It aims for the prey's face.
dp6-96,Gloom,Legends Awakened,False,https://images.pokemontcg.io/dp6/96_hires.png,Diamond & Pearl,8/1/2008,Common,['Grass'],['Stage 1'],70,22,"The honey it drools from its mouth smells so atrocious, it can curl noses more than a mile away."
dp6-97,Gloom,Legends Awakened,False,https://images.pokemontcg.io/dp6/97_hires.png,Diamond & Pearl,8/1/2008,Common,['Psychic'],['Stage 1'],80,24,"The honey it drools from its mouth smells so atrocious, it can curl noses more than a mile away."
dp6-98,Gulpin,Legends Awakened,False,https://images.pokemontcg.io/dp6/98_hires.png,Diamond & Pearl,8/1/2008,Common,['Psychic'],['Basic'],60,17,Almost all its body is its stomach. Its harsh digestive juices quickly dissolve anything it swallows.
dp6-99,Hitmonchan,Legends Awakened,False,https://images.pokemontcg.io/dp6/99_hires.png,Diamond & Pearl,8/1/2008,Common,['Fighting'],['Basic'],70,27,The arm-twisting punches it throws pulverize even concrete. It rests after three minutes of fighting.
dp6-100,Hitmonlee,Legends Awakened,False,https://images.pokemontcg.io/dp6/100_hires.png,Diamond & Pearl,8/1/2008,Common,['Fighting'],['Basic'],80,24,Its legs can stretch double. First-time foes are startled by its extensible reach.
dp6-101,Hitmontop,Legends Awakened,False,https://images.pokemontcg.io/dp6/101_hires.png,Diamond & Pearl,8/1/2008,Common,['Fighting'],['Basic'],80,25,It fights while spinning like a top. The centrifugal force boosts its destructive power by ten.
dp6-102,Horsea,Legends Awakened,False,https://images.pokemontcg.io/dp6/102_hires.png,Diamond & Pearl,8/1/2008,Common,['Water'],['Basic'],50,8,"It makes its nest in the shade of corals. If it senses danger, it spits murky ink and flees."
dp6-103,Houndour,Legends Awakened,False,https://images.pokemontcg.io/dp6/103_hires.png,Diamond & Pearl,8/1/2008,Common,['Darkness'],['Basic'],50,12,It conveys its feelings using different cries. It works in a pack to cleverly take down prey.
dp6-104,Ledyba,Legends Awakened,False,https://images.pokemontcg.io/dp6/104_hires.png,Diamond & Pearl,8/1/2008,Common,['Grass'],['Basic'],50,12,"It is so timid, it can't move if it isn't with a swarm of others. It conveys its feelings with scent."
dp6-105,Lileep,Legends Awakened,False,https://images.pokemontcg.io/dp6/105_hires.png,Diamond & Pearl,8/1/2008,Common,['Grass'],['Stage 1'],80,27,It lived on the seafloor 100 million years ago and was reanimated scientifically.
dp6-106,Meowth,Legends Awakened,False,https://images.pokemontcg.io/dp6/106_hires.png,Diamond & Pearl,8/1/2008,Common,['Colorless'],['Basic'],50,13,"It is nocturnal in nature. If it spots something shiny, its eyes glitter brightly."
dp6-107,Misdreavus,Legends Awakened,False,https://images.pokemontcg.io/dp6/107_hires.png,Diamond & Pearl,8/1/2008,Common,['Psychic'],['Basic'],60,18,"It loves to sneak up on people late at night, then startle them with its shrieklike cry."
dp6-108,Nincada,Legends Awakened,False,https://images.pokemontcg.io/dp6/108_hires.png,Diamond & Pearl,8/1/2008,Common,['Grass'],['Basic'],40,10,"It grows underground, sensing its surroundings using antennae instead of its virtually blind eyes."
dp6-109,Nosepass,Legends Awakened,False,https://images.pokemontcg.io/dp6/109_hires.png,Diamond & Pearl,8/1/2008,Common,['Fighting'],['Basic'],70,15,"Its nose is a magnet. As a result, this Pokémon always keeps its face pointing north."
dp6-110,Numel,Legends Awakened,False,https://images.pokemontcg.io/dp6/110_hires.png,Diamond & Pearl,8/1/2008,Common,['Fire'],['Basic'],60,16,"Its humped back stores intensely hot magma. In rain, the magma cools, slowing its movement."
dp6-111,Oddish,Legends Awakened,False,https://images.pokemontcg.io/dp6/111_hires.png,Diamond & Pearl,8/1/2008,Common,['Grass'],['Basic'],40,6,It often plants its root feet in the ground during the day and sows seeds as it walks about at night.
dp6-112,Oddish,Legends Awakened,False,https://images.pokemontcg.io/dp6/112_hires.png,Diamond & Pearl,8/1/2008,Common,['Psychic'],['Basic'],50,7,It often plants its root feet in the ground during the day and sows seeds as it walks about at night.
dp6-113,Pineco,Legends Awakened,False,https://images.pokemontcg.io/dp6/113_hires.png,Diamond & Pearl,8/1/2008,Common,['Grass'],['Basic'],50,11,It looks just like a pinecone. Its shell protects it from bird Pokémon that peck it by mistake.
dp6-114,Poliwag,Legends Awakened,False,https://images.pokemontcg.io/dp6/114_hires.png,Diamond & Pearl,8/1/2008,Common,['Water'],['Basic'],40,5,"Its skin is so thin, its internal organs are visible. It has trouble walking on its newly grown feet."
dp6-115,Poliwhirl,Legends Awakened,False,https://images.pokemontcg.io/dp6/115_hires.png,Diamond & Pearl,8/1/2008,Common,['Water'],['Stage 1'],80,28,The spiral pattern on its belly subtly undulates. Staring at it gradually causes drowsiness.
dp6-116,Poochyena,Legends Awakened,False,https://images.pokemontcg.io/dp6/116_hires.png,Diamond & Pearl,8/1/2008,Common,['Darkness'],['Basic'],50,17,"A Pokémon with a persistent nature, it chases its chosen prey until the prey becomes exhausted."
dp6-117,Riolu,Legends Awakened,False,https://images.pokemontcg.io/dp6/117_hires.png,Diamond & Pearl,8/1/2008,Common,['Fighting'],['Basic'],60,11,The aura that emanates from its body intensifies to alert others if it is afraid or sad.
dp6-118,Shinx,Legends Awakened,False,https://images.pokemontcg.io/dp6/118_hires.png,Diamond & Pearl,8/1/2008,Common,['Lightning'],['Basic'],50,6,All of its fur dazzles if danger is sensed. It flees while the foe is momentarily blinded.
dp6-119,Skitty,Legends Awakened,False,https://images.pokemontcg.io/dp6/119_hires.png,Diamond & Pearl,8/1/2008,Common,['Colorless'],['Basic'],50,14,"It can't stop itself from chasing moving things, and it runs in a circle, chasing its own tail."
dp6-120,Sneasel,Legends Awakened,False,https://images.pokemontcg.io/dp6/120_hires.png,Diamond & Pearl,8/1/2008,Common,['Darkness'],['Basic'],60,23,It feeds on eggs stolen from nests. Its sharply hooked claws rip vulnerable spots on prey.
dp6-121,Spoink,Legends Awakened,False,https://images.pokemontcg.io/dp6/121_hires.png,Diamond & Pearl,8/1/2008,Common,['Psychic'],['Basic'],50,10,"It bounces constantly, using its tail like a spring. The shock of bouncing keeps its heart beating."
dp6-122,Staryu,Legends Awakened,False,https://images.pokemontcg.io/dp6/122_hires.png,Diamond & Pearl,8/1/2008,Common,['Water'],['Basic'],50,14,Its body is virtually composed of water. It shoots strange beams from its crystal-like eyes.
dp6-123,Swinub,Legends Awakened,False,https://images.pokemontcg.io/dp6/123_hires.png,Diamond & Pearl,8/1/2008,Common,['Water'],['Basic'],60,13,It loves eating mushrooms that grow under dead grass. It also finds hot springs while foraging.
dp6-124,Taillow,Legends Awakened,False,https://images.pokemontcg.io/dp6/124_hires.png,Diamond & Pearl,8/1/2008,Common,['Colorless'],['Basic'],50,12,It has a gutsy spirit that makes it bravely take on tough foes. It flies in search of warm climates.
dp6-125,Tentacool,Legends Awakened,False,https://images.pokemontcg.io/dp6/125_hires.png,Diamond & Pearl,8/1/2008,Common,['Water'],['Basic'],50,16,Its body is virtually composed of water. It shoots strange beams from its crystal-like eyes.
dp6-126,Tyrogue,Legends Awakened,False,https://images.pokemontcg.io/dp6/126_hires.png,Diamond & Pearl,8/1/2008,Common,['Fighting'],['Basic'],60,10,It is famous for its eagerness to fight and always nurses injuries from challenging larger foes.
dp6-127,Weepinbell,Legends Awakened,False,https://images.pokemontcg.io/dp6/127_hires.png,Diamond & Pearl,8/1/2008,Common,['Grass'],['Stage 1'],80,23,A Pokémon that appears to be a plant. It captures unwary prey by dousing them with a toxic powder.
dp6-128,Yanma,Legends Awakened,False,https://images.pokemontcg.io/dp6/128_hires.png,Diamond & Pearl,8/1/2008,Common,['Grass'],['Basic'],70,13,Its eyes can see 360 degrees without moving its head. It won't miss prey—even those behind it.
pop8-1,Heatran,POP Series 8,False,https://images.pokemontcg.io/pop8/1_hires.png,POP,9/1/2008,Rare,['Fire'],['Basic'],100,41,It dwells in volcanic caves. It digs in with its cross-shaped feet to crawl on ceilings and walls.
pop8-2,Lucario,POP Series 8,False,https://images.pokemontcg.io/pop8/2_hires.png,POP,9/1/2008,Rare,['Fighting'],['Stage 1'],90,49,"By catching the aura emanating from others, it can read their thoughts and movements."
pop8-3,Luxray,POP Series 8,False,https://images.pokemontcg.io/pop8/3_hires.png,POP,9/1/2008,Rare,['Lightning'],['Stage 2'],120,45,"When its eyes gleam gold, it can spot hiding prey–even those taking shelter behind a wall."
pop8-4,Probopass,POP Series 8,False,https://images.pokemontcg.io/pop8/4_hires.png,POP,9/1/2008,Rare,['Metal'],['Stage 1'],90,44,It exudes strong magnetism from all cover. It controls three small units called Mini-Noses.
pop8-5,Yanmega,POP Series 8,False,https://images.pokemontcg.io/pop8/5_hires.png,POP,9/1/2008,Rare,['Grass'],['Stage 1'],90,42,"By churning its wings, it creates shock waves that inflict critical internal injuries to foes."
pop8-6,Cherrim,POP Series 8,False,https://images.pokemontcg.io/pop8/6_hires.png,POP,9/1/2008,Uncommon,['Grass'],['Stage 1'],80,26,It blooms during times of strong sunlight. It tries to make up for everything it endured as a bud.
pop8-7,Carnivine,POP Series 8,False,https://images.pokemontcg.io/pop8/7_hires.png,POP,9/1/2008,Uncommon,['Grass'],['Basic'],70,32,"It attracts prey with its sweet-smelling saliva, then chomps down. It takes a whole day to eat prey."
pop8-8,Luxio,POP Series 8,False,https://images.pokemontcg.io/pop8/8_hires.png,POP,9/1/2008,Uncommon,['Lightning'],['Stage 1'],80,19,Its claws loose electricity with enough amperage to cause fainting. They live in small groups.
pop8-12,Chimchar,POP Series 8,False,https://images.pokemontcg.io/pop8/12_hires.png,POP,9/1/2008,Common,['Fire'],['Basic'],50,8,It agilely scales sheer cliffs to live atop craggy mountains. Its fire is put out when it sleeps.
pop8-13,Croagunk,POP Series 8,False,https://images.pokemontcg.io/pop8/13_hires.png,POP,9/1/2008,Common,['Psychic'],['Basic'],60,17,Its cheeks hold poison sacs. It tries to catch foes off guard to jab them with toxic fingers.
pop8-14,Happiny,POP Series 8,False,https://images.pokemontcg.io/pop8/14_hires.png,POP,9/1/2008,Common,['Colorless'],['Basic'],60,8,It loves round white things. It carries an egg-shaped rock in imitation of CHANSEY.
pop8-15,Piplup,POP Series 8,False,https://images.pokemontcg.io/pop8/15_hires.png,POP,9/1/2008,Common,['Water'],['Basic'],60,9,"Because it is very proud, it hates accepting food from people. Its thick down guards it from cold."
pop8-16,Riolu,POP Series 8,False,https://images.pokemontcg.io/pop8/16_hires.png,POP,9/1/2008,Common,['Fighting'],['Basic'],50,6,Its body is lithe yet powerful. It can crest three mountains and cross two canyons in one night.
pop8-17,Turtwig,POP Series 8,False,https://images.pokemontcg.io/pop8/17_hires.png,POP,9/1/2008,Common,['Grass'],['Basic'],60,10,"Made from soil, the shell on its back hardens when it drinks water. It lives along lakes."
dp7-6,Magnezone,Stormfront,False,https://images.pokemontcg.io/dp7/6_hires.png,Diamond & Pearl,11/1/2008,Rare Holo,['Lightning'],['Stage 2'],120,46,It evolved from exposure to a special magnetic field. Three units generate magnetism.
dp7-17,Dusknoir,Stormfront,False,https://images.pokemontcg.io/dp7/17_hires.png,Diamond & Pearl,11/1/2008,Rare,['Psychic'],['Stage 2'],120,47,The antenna on its head captures radio waves from the world of spirits that command it to take people there.
dp7-28,Steelix,Stormfront,False,https://images.pokemontcg.io/dp7/28_hires.png,Diamond & Pearl,11/1/2008,Rare,['Metal'],['Stage 1'],130,63,"Tempered underground under high pressure and heat, its body is harder than any metal."
dp7-34,Dusclops,Stormfront,False,https://images.pokemontcg.io/dp7/34_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Psychic'],['Stage 1'],80,41,Its body is hollow. It is said that those who look into its body are sucked into the void.
dp7-35,Dusclops,Stormfront,False,https://images.pokemontcg.io/dp7/35_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Psychic'],['Stage 1'],80,40,Its body is hollow. It is said that those who look into its body are sucked into the void.
dp7-37,Electrode,Stormfront,False,https://images.pokemontcg.io/dp7/37_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Lightning'],['Stage 1'],80,45,It is known to drift on winds if it is bloated to bursting with stored electricity.
dp7-38,Farfetch'd,Stormfront,False,https://images.pokemontcg.io/dp7/38_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Colorless'],['Basic'],70,29,It can't live without the stalk it holds. That's why it defends the stalk from attackers with its life.
dp7-39,Grovyle,Stormfront,False,https://images.pokemontcg.io/dp7/39_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Grass'],['Stage 1'],80,23,"It lives in dense jungles. While closing in on its prey, it leaps from branch to branch."
dp7-40,Haunter,Stormfront,False,https://images.pokemontcg.io/dp7/40_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Psychic'],['Stage 1'],80,35,It can slip through any obstacle. It lurks inside walls to keep an eye on its foes.
dp7-41,Machoke,Stormfront,False,https://images.pokemontcg.io/dp7/41_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Fighting'],['Stage 1'],80,41,"Machoke's boundless power is very dangerous, so it wears a belt that suppresses its energy."
dp7-42,Magneton,Stormfront,False,https://images.pokemontcg.io/dp7/42_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Metal'],['Stage 1'],80,40,It is actually three Magnemite linked by magnetism. A group can set off a magnetic storm.
dp7-43,Magneton,Stormfront,False,https://images.pokemontcg.io/dp7/43_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Lightning'],['Stage 1'],80,38,It is actually three Magnemite linked by magnetism. A group can set off a magnetic storm.
dp7-45,Pichu,Stormfront,False,https://images.pokemontcg.io/dp7/45_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Lightning'],['Basic'],50,8,The electric pouches on its cheeks are still small. They cannot store much electricity yet.
dp7-46,Piloswine,Stormfront,False,https://images.pokemontcg.io/dp7/46_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Fighting'],['Stage 1'],90,34,Its shaggy coat makes it unable to see. It checks surroundings with its sensitive nose instead.
dp7-47,Pupitar,Stormfront,False,https://images.pokemontcg.io/dp7/47_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Fighting'],['Stage 1'],80,33,"Its body is hard as bedrock. By venting pressurized gas, it can launch itself like a rocket."
dp7-49,Scyther,Stormfront,False,https://images.pokemontcg.io/dp7/49_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Grass'],['Basic'],60,11,It is nearly impossible to parry its attacking scythes. Its movements are like a ninja's.
dp7-50,Shelgon,Stormfront,False,https://images.pokemontcg.io/dp7/50_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Colorless'],['Stage 1'],90,35,"Within its rugged shell, its cells have begun changing. The shell peels off the instant it evolves."
dp7-51,Skarmory,Stormfront,False,https://images.pokemontcg.io/dp7/51_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Metal'],['Basic'],80,34,"Despite being clad entirely in iron-hard armor, it flies at speeds over 180 mph."
dp7-52,Staravia,Stormfront,False,https://images.pokemontcg.io/dp7/52_hires.png,Diamond & Pearl,11/1/2008,Uncommon,['Colorless'],['Stage 1'],70,18,It flies around forests and fields in search of bug Pokémon. It stays within a huge flock.
dp7-53,Bagon,Stormfront,False,https://images.pokemontcg.io/dp7/53_hires.png,Diamond & Pearl,11/1/2008,Common,['Colorless'],['Basic'],50,13,"Dreaming of one day flying, it practices by leaping off cliffs every day."
dp7-54,Bidoof,Stormfront,False,https://images.pokemontcg.io/dp7/54_hires.png,Diamond & Pearl,11/1/2008,Common,['Colorless'],['Basic'],60,13,"With nerves of steel, nothing can perturb it. It is more agile and active than it appears."
dp7-55,Bronzor,Stormfront,False,https://images.pokemontcg.io/dp7/55_hires.png,Diamond & Pearl,11/1/2008,Common,['Psychic'],['Basic'],60,14,Implements shaped like it were discovered in ancient tombs. It is unknown if they are related.
dp7-56,Cherubi,Stormfront,False,https://images.pokemontcg.io/dp7/56_hires.png,Diamond & Pearl,11/1/2008,Common,['Grass'],['Basic'],50,9,"The small ball holds the nutrients needed for evolution. Apparently, it is very sweet and tasty."
dp7-58,Drifloon,Stormfront,False,https://images.pokemontcg.io/dp7/58_hires.png,Diamond & Pearl,11/1/2008,Common,['Psychic'],['Basic'],50,15,"A Pokémon formed by the spirits of people and Pokémon. It loves damp, humid seasons."
dp7-59,Duskull,Stormfront,False,https://images.pokemontcg.io/dp7/59_hires.png,Diamond & Pearl,11/1/2008,Common,['Psychic'],['Basic'],50,12,"It doggedly pursues its prey wherever it goes. However, the chase is abandoned at sunrise."
dp7-60,Duskull,Stormfront,False,https://images.pokemontcg.io/dp7/60_hires.png,Diamond & Pearl,11/1/2008,Common,['Psychic'],['Basic'],50,10,"It doggedly pursues its prey wherever it goes. However, the chase is abandoned at sunrise."
dp7-61,Finneon,Stormfront,False,https://images.pokemontcg.io/dp7/61_hires.png,Diamond & Pearl,11/1/2008,Common,['Water'],['Basic'],50,16,"After long exposure to sunlight, the patterns on its tail fins shine vividly when darkness arrives."
dp7-62,Gastly,Stormfront,False,https://images.pokemontcg.io/dp7/62_hires.png,Diamond & Pearl,11/1/2008,Common,['Psychic'],['Basic'],50,14,"This Pokémon's body is 95% made up of gases, which are blown away by strong gusts of wind."
dp7-63,Larvitar,Stormfront,False,https://images.pokemontcg.io/dp7/63_hires.png,Diamond & Pearl,11/1/2008,Common,['Fighting'],['Basic'],50,19,"A Pokémon that eats soil. Once it has eaten a large mountain, it goes to sleep so it can grow."
dp7-64,Machop,Stormfront,False,https://images.pokemontcg.io/dp7/64_hires.png,Diamond & Pearl,11/1/2008,Common,['Fighting'],['Basic'],60,18,It hefts a Graveler repeatedly to strengthen its entire body. It uses every type of martial arts.
dp7-65,Magikarp,Stormfront,False,https://images.pokemontcg.io/dp7/65_hires.png,Diamond & Pearl,11/1/2008,Common,['Water'],['Basic'],30,10,It is said to be the world's weakest Pokémon. No one knows why it has managed to survive.
dp7-67,Magnemite,Stormfront,False,https://images.pokemontcg.io/dp7/67_hires.png,Diamond & Pearl,11/1/2008,Common,['Lightning'],['Basic'],50,13,The units at its sides generate electromagnetic waves that keep it airborne. It feeds on electricity.
dp7-68,Misdreavus,Stormfront,False,https://images.pokemontcg.io/dp7/68_hires.png,Diamond & Pearl,11/1/2008,Common,['Psychic'],['Basic'],60,19,"It loves to sneak up on people late at night, then startle them with its shrieklike cry."
dp7-69,Onix,Stormfront,False,https://images.pokemontcg.io/dp7/69_hires.png,Diamond & Pearl,11/1/2008,Common,['Fighting'],['Basic'],90,25,"When it travels underground, it causes rumbling and tremors. It can move at 50 mph."
dp7-70,Pikachu,Stormfront,False,https://images.pokemontcg.io/dp7/70_hires.png,Diamond & Pearl,11/1/2008,Common,['Lightning'],['Basic'],70,20,It lives in forests with others. It stores electricity in the pouches on its cheeks.
dp7-71,Ponyta,Stormfront,False,https://images.pokemontcg.io/dp7/71_hires.png,Diamond & Pearl,11/1/2008,Common,['Fire'],['Basic'],50,11,"About an hour after birth, its fiery mane and tail grow out, giving it an impressive appearance."
dp7-72,Roselia,Stormfront,False,https://images.pokemontcg.io/dp7/72_hires.png,Diamond & Pearl,11/1/2008,Common,['Psychic'],['Basic'],70,27,Roselia raised on clean drinking water are known to grow vividly colored flowers.
dp7-73,Skorupi,Stormfront,False,https://images.pokemontcg.io/dp7/73_hires.png,Diamond & Pearl,11/1/2008,Common,['Grass'],['Basic'],60,11,It grips prey with its tail claws and injects poison. It tenaciously hangs on until the poison takes.
dp7-74,Snover,Stormfront,False,https://images.pokemontcg.io/dp7/74_hires.png,Diamond & Pearl,11/1/2008,Common,['Water'],['Basic'],50,17,"It lives on snowy mountains. Having had little contact with humans, it is boldly inquisitive."
dp7-75,Starly,Stormfront,False,https://images.pokemontcg.io/dp7/75_hires.png,Diamond & Pearl,11/1/2008,Common,['Colorless'],['Basic'],50,7,"They flock in great numbers. Though small, they flap their wings with great power."
